FeatureCode,DateCode,Measurement,Units,Value,DCLG Temporary Housing Types Concept Scheme
E07000079,2018 Q1,Households-Accommodated-By-LA,,8,LA / HA stock
E07000079,2017 Q3,Households-Accommodated-By-LA,,10,All temporary housing types
E07000079,2015 Q3,Households-Accommodated-By-LA,,8,LA / HA stock
E07000079,2012 Q4,Households-Accommodated-By-LA,,8,All temporary housing types
E07000079,2015 Q4,Households-Accommodated-By-LA,,10,LA / HA stock
E07000079,2016 Q3,Households-Accommodated-By-LA,,18,All temporary housing types
E07000079,2016 Q2,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000079,2015 Q2,Households-Accommodated-By-LA,,9,LA / HA stock
E07000079,2018 Q1,Households-Accommodated-By-LA,,10,All temporary housing types
E07000079,2014 Q4,Households-Accommodated-By-LA,,8,All temporary housing types
E07000079,2013 Q4,Households-Accommodated-By-LA,,6,All temporary housing types
E07000079,2014 Q1,Households-Accommodated-By-LA,,7,LA / HA stock
E07000079,2012 Q3,Households-Accommodated-By-LA,,7,All temporary housing types
E07000079,2015 Q3,Households-Accommodated-By-LA,,12,All temporary housing types
E07000079,2011 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000079,2017 Q1,Households-Accommodated-By-LA,,10,All temporary housing types
E07000079,2012 Q4,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000079,2015 Q1,Households-Accommodated-By-LA,,10,All temporary housing types
E07000079,2011 Q3,Households-Accommodated-By-LA,,7,All temporary housing types
E07000079,2017 Q4,Households-Accommodated-By-LA,,12,LA / HA stock
E07000079,2017 Q4,Households-Accommodated-By-LA,,15,All temporary housing types
E07000079,2017 Q2,Households-Accommodated-By-LA,,11,All temporary housing types
E07000080,2012 Q1,Households-Accommodated-By-LA,,7,All temporary housing types
E07000080,2011 Q2,Households-Accommodated-By-LA,,6,LA / HA stock
E07000080,2017 Q3,Households-Accommodated-By-LA,,5,All temporary housing types
E07000080,2011 Q4,Households-Accommodated-By-LA,,7,All temporary housing types
E07000080,2011 Q2,Households-Accommodated-By-LA,,7,All temporary housing types
E07000080,2011 Q3,Households-Accommodated-By-LA,,6,LA / HA stock
E07000080,2015 Q4,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000080,2012 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000080,2016 Q2,Households-Accommodated-By-LA,,6,All temporary housing types
E07000080,2012 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000080,2015 Q3,Households-Accommodated-By-LA,,5,All temporary housing types
E07000080,2015 Q4,Households-Accommodated-By-LA,,10,All temporary housing types
E07000080,2012 Q2,Households-Accommodated-By-LA,,5,All temporary housing types
E07000080,2011 Q3,Households-Accommodated-By-LA,,7,All temporary housing types
E07000080,2011 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000080,2016 Q4,Households-Accommodated-By-LA,,6,LA / HA stock
E07000080,2017 Q1,Households-Accommodated-By-LA,,5,All temporary housing types
E07000080,2016 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000080,2012 Q3,Households-Accommodated-By-LA,,6,All temporary housing types
E07000080,2016 Q4,Households-Accommodated-By-LA,,8,All temporary housing types
E07000080,2016 Q3,Households-Accommodated-By-LA,,9,All temporary housing types
E07000080,2014 Q3,Households-Accommodated-By-LA,,5,All temporary housing types
E07000080,2014 Q4,Households-Accommodated-By-LA,,5,All temporary housing types
E07000080,2015 Q2,Households-Accommodated-By-LA,,5,All temporary housing types
E06000019,2017 Q2,Households-Accommodated-By-LA,,47,All temporary housing types
E06000019,2013 Q1,Households-Accommodated-By-LA,,79,All temporary housing types
E06000019,2018 Q1,Households-Accommodated-By-LA,,9,LA / HA stock
E06000019,2014 Q1,Households-Accommodated-By-LA,,37,Private sector leased
E06000019,2015 Q4,Households-Accommodated-By-LA,,6,Other (including private landlord)
E06000019,2012 Q4,Households-Accommodated-By-LA,,26,Other (including private landlord)
E06000019,2013 Q3,Households-Accommodated-By-LA,,75,All temporary housing types
E06000019,2013 Q3,Households-Accommodated-By-LA,,16,Private sector leased
E06000019,2015 Q3,Households-Accommodated-By-LA,,19,LA / HA stock
E06000019,2012 Q4,Households-Accommodated-By-LA,,25,Private sector leased
E06000019,2017 Q2,Households-Accommodated-By-LA,,25,Private sector leased
E06000019,2014 Q1,Households-Accommodated-By-LA,,35,LA / HA stock
E06000019,2012 Q4,Households-Accommodated-By-LA,,42,LA / HA stock
E06000019,2015 Q3,Households-Accommodated-By-LA,,23,Private sector leased
E06000019,2018 Q1,Households-Accommodated-By-LA,,5,Bed and breakfast
E06000019,2015 Q4,Households-Accommodated-By-LA,,24,Private sector leased
E06000019,2017 Q2,Households-Accommodated-By-LA,,9,LA / HA stock
E06000019,2018 Q1,Households-Accommodated-By-LA,,45,All temporary housing types
E06000019,2015 Q3,Households-Accommodated-By-LA,,42,All temporary housing types
E06000019,2013 Q4,Households-Accommodated-By-LA,,29,Private sector leased
E06000019,2011 Q3,Households-Accommodated-By-LA,,88,All temporary housing types
E06000019,2017 Q1,Households-Accommodated-By-LA,,8,LA / HA stock
E06000019,2017 Q4,Households-Accommodated-By-LA,,33,Private sector leased
E06000019,2011 Q4,Households-Accommodated-By-LA,,80,All temporary housing types
E06000019,2017 Q1,Households-Accommodated-By-LA,,24,Private sector leased
E06000019,2013 Q4,Households-Accommodated-By-LA,,28,LA / HA stock
E06000019,2012 Q4,Households-Accommodated-By-LA,,93,All temporary housing types
E06000019,2018 Q1,Households-Accommodated-By-LA,,30,Private sector leased
E06000019,2015 Q4,Households-Accommodated-By-LA,,44,All temporary housing types
E06000019,2011 Q4,Households-Accommodated-By-LA,,22,Private sector leased
E06000019,2015 Q4,Households-Accommodated-By-LA,,14,LA / HA stock
E06000019,2013 Q3,Households-Accommodated-By-LA,,34,LA / HA stock
E06000019,2012 Q3,Households-Accommodated-By-LA,,25,Other (including private landlord)
E06000019,2016 Q3,Households-Accommodated-By-LA,,23,Private sector leased
E06000019,2016 Q3,Households-Accommodated-By-LA,,35,All temporary housing types
E06000019,2013 Q3,Households-Accommodated-By-LA,,25,Other (including private landlord)
E06000019,2012 Q3,Households-Accommodated-By-LA,,99,All temporary housing types
E06000019,2017 Q1,Households-Accommodated-By-LA,,41,All temporary housing types
E06000019,2011 Q4,Households-Accommodated-By-LA,,17,Other (including private landlord)
E06000019,2015 Q1,Households-Accommodated-By-LA,,25,LA / HA stock
E06000019,2011 Q2,Households-Accommodated-By-LA,,75,All temporary housing types
E06000019,2016 Q1,Households-Accommodated-By-LA,,19,Private sector leased
E06000019,2016 Q2,Households-Accommodated-By-LA,,19,Private sector leased
E06000019,2016 Q4,Households-Accommodated-By-LA,,39,All temporary housing types
E06000019,2011 Q3,Households-Accommodated-By-LA,,23,Private sector leased
E06000019,2014 Q3,Households-Accommodated-By-LA,,27,LA / HA stock
E06000019,2013 Q2,Households-Accommodated-By-LA,,38,Private sector leased
E06000019,2012 Q2,Households-Accommodated-By-LA,,14,Bed and breakfast
E06000019,2012 Q1,Households-Accommodated-By-LA,,40,Private sector leased
E06000019,2016 Q4,Households-Accommodated-By-LA,,24,Private sector leased
E06000019,2017 Q1,Households-Accommodated-By-LA,,9,Bed and breakfast
E06000019,2011 Q2,Households-Accommodated-By-LA,,19,Private sector leased
E06000019,2016 Q1,Households-Accommodated-By-LA,,34,All temporary housing types
E06000019,2014 Q4,Households-Accommodated-By-LA,,23,LA / HA stock
E06000019,2016 Q2,Households-Accommodated-By-LA,,7,LA / HA stock
E06000019,2017 Q3,Households-Accommodated-By-LA,,24,Private sector leased
E06000019,2015 Q2,Households-Accommodated-By-LA,,21,LA / HA stock
E06000019,2011 Q4,Households-Accommodated-By-LA,,36,LA / HA stock
E06000019,2014 Q2,Households-Accommodated-By-LA,,22,Other (including private landlord)
E06000019,2017 Q3,Households-Accommodated-By-LA,,39,All temporary housing types
E06000019,2017 Q4,Households-Accommodated-By-LA,,8,LA / HA stock
E06000019,2011 Q2,Households-Accommodated-By-LA,,16,Other (including private landlord)
E06000019,2011 Q3,Households-Accommodated-By-LA,,37,LA / HA stock
E06000019,2014 Q1,Households-Accommodated-By-LA,,72,All temporary housing types
E06000019,2015 Q2,Households-Accommodated-By-LA,,44,All temporary housing types
E06000019,2016 Q3,Households-Accommodated-By-LA,,12,LA / HA stock
E06000019,2016 Q2,Households-Accommodated-By-LA,,29,All temporary housing types
E06000019,2017 Q3,Households-Accommodated-By-LA,,9,LA / HA stock
E06000019,2012 Q2,Households-Accommodated-By-LA,,26,Other (including private landlord)
E06000019,2014 Q2,Households-Accommodated-By-LA,,38,Private sector leased
E06000019,2012 Q1,Households-Accommodated-By-LA,,74,All temporary housing types
E06000019,2015 Q1,Households-Accommodated-By-LA,,28,Private sector leased
E06000019,2015 Q2,Households-Accommodated-By-LA,,23,Private sector leased
E06000019,2012 Q3,Households-Accommodated-By-LA,,71,Private sector leased
E06000019,2017 Q4,Households-Accommodated-By-LA,,44,All temporary housing types
E06000019,2014 Q3,Households-Accommodated-By-LA,,31,Private sector leased
E06000019,2012 Q2,Households-Accommodated-By-LA,,96,All temporary housing types
E06000019,2014 Q2,Households-Accommodated-By-LA,,61,All temporary housing types
E06000019,2014 Q4,Households-Accommodated-By-LA,,54,All temporary housing types
E06000019,2013 Q2,Households-Accommodated-By-LA,,68,All temporary housing types
E06000019,2011 Q2,Households-Accommodated-By-LA,,27,LA / HA stock
E06000019,2014 Q3,Households-Accommodated-By-LA,,58,All temporary housing types
E06000019,2013 Q2,Households-Accommodated-By-LA,,27,Other (including private landlord)
E06000019,2013 Q4,Households-Accommodated-By-LA,,57,All temporary housing types
E06000019,2017 Q3,Households-Accommodated-By-LA,,5,Bed and breakfast
E06000019,2012 Q1,Households-Accommodated-By-LA,,29,LA / HA stock
E06000019,2016 Q4,Households-Accommodated-By-LA,,11,LA / HA stock
E06000019,2012 Q1,Households-Accommodated-By-LA,,5,Bed and breakfast
E06000019,2017 Q2,Households-Accommodated-By-LA,,11,Bed and breakfast
E06000019,2014 Q4,Households-Accommodated-By-LA,,31,Private sector leased
E06000019,2012 Q2,Households-Accommodated-By-LA,,56,Private sector leased
E06000019,2015 Q1,Households-Accommodated-By-LA,,53,All temporary housing types
E06000019,2016 Q1,Households-Accommodated-By-LA,,12,LA / HA stock
E07000083,2018 Q1,Households-Accommodated-By-LA,,11,All temporary housing types
E07000083,2015 Q2,Households-Accommodated-By-LA,,18,All temporary housing types
E07000083,2012 Q3,Households-Accommodated-By-LA,,7,LA / HA stock
E07000083,2012 Q4,Households-Accommodated-By-LA,,10,Bed and breakfast
E07000083,2013 Q4,Households-Accommodated-By-LA,,13,All temporary housing types
E07000083,2017 Q4,Households-Accommodated-By-LA,,13,Bed and breakfast
E07000083,2015 Q1,Households-Accommodated-By-LA,,22,All temporary housing types
E07000083,2016 Q3,Households-Accommodated-By-LA,,11,All temporary housing types
E07000083,2016 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2011 Q3,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000083,2012 Q2,Households-Accommodated-By-LA,,10,Bed and breakfast
E07000083,2016 Q1,Households-Accommodated-By-LA,,13,All temporary housing types
E07000083,2014 Q1,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000083,2015 Q3,Households-Accommodated-By-LA,,6,Other (including private landlord)
E07000083,2014 Q1,Households-Accommodated-By-LA,,9,All temporary housing types
E07000083,2017 Q3,Households-Accommodated-By-LA,,8,Bed and breakfast
E07000083,2016 Q3,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000083,2013 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2016 Q2,Households-Accommodated-By-LA,,16,All temporary housing types
E07000083,2014 Q3,Households-Accommodated-By-LA,,12,All temporary housing types
E07000083,2017 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2015 Q2,Households-Accommodated-By-LA,,5,Private sector leased
E07000083,2017 Q3,Households-Accommodated-By-LA,,13,All temporary housing types
E07000083,2012 Q1,Households-Accommodated-By-LA,,12,All temporary housing types
E07000083,2012 Q1,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000083,2013 Q4,Households-Accommodated-By-LA,,9,Bed and breakfast
E07000083,2017 Q4,Households-Accommodated-By-LA,,19,All temporary housing types
E07000083,2017 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2012 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2012 Q3,Households-Accommodated-By-LA,,10,Bed and breakfast
E07000083,2011 Q3,Households-Accommodated-By-LA,,15,All temporary housing types
E07000083,2014 Q3,Households-Accommodated-By-LA,,6,Other (including private landlord)
E07000083,2016 Q2,Households-Accommodated-By-LA,,9,Bed and breakfast
E07000083,2015 Q1,Households-Accommodated-By-LA,,14,Bed and breakfast
E07000083,2016 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2012 Q3,Households-Accommodated-By-LA,,19,All temporary housing types
E07000083,2017 Q2,Households-Accommodated-By-LA,,14,All temporary housing types
E07000083,2013 Q2,Households-Accommodated-By-LA,,7,All temporary housing types
E07000083,2016 Q1,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000083,2012 Q2,Households-Accommodated-By-LA,,16,All temporary housing types
E07000083,2011 Q4,Households-Accommodated-By-LA,,10,All temporary housing types
E07000083,2015 Q3,Households-Accommodated-By-LA,,14,All temporary housing types
E07000083,2012 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2014 Q2,Households-Accommodated-By-LA,,5,Other (including private landlord)
E07000083,2013 Q1,Households-Accommodated-By-LA,,7,All temporary housing types
E07000083,2011 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2016 Q4,Households-Accommodated-By-LA,,9,All temporary housing types
E07000083,2011 Q4,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000083,2017 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2017 Q1,Households-Accommodated-By-LA,,12,Bed and breakfast
E07000083,2014 Q4,Households-Accommodated-By-LA,,18,All temporary housing types
E07000083,2011 Q2,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000083,2017 Q2,Households-Accommodated-By-LA,,9,Bed and breakfast
E07000083,2015 Q2,Households-Accommodated-By-LA,,10,Bed and breakfast
E07000083,2015 Q1,Households-Accommodated-By-LA,,6,Other (including private landlord)
E07000083,2012 Q4,Households-Accommodated-By-LA,,19,All temporary housing types
E07000083,2011 Q2,Households-Accommodated-By-LA,,9,All temporary housing types
E07000083,2017 Q2,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2017 Q1,Households-Accommodated-By-LA,,17,All temporary housing types
E07000083,2015 Q4,Households-Accommodated-By-LA,,11,All temporary housing types
E07000083,2014 Q2,Households-Accommodated-By-LA,,9,All temporary housing types
E07000083,2014 Q3,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000083,2018 Q1,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000083,2013 Q3,Households-Accommodated-By-LA,,11,All temporary housing types
E07000083,2014 Q4,Households-Accommodated-By-LA,,12,Bed and breakfast
E07000083,2015 Q3,Households-Accommodated-By-LA,,8,Bed and breakfast
E07000083,2016 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000083,2012 Q2,Households-Accommodated-By-LA,,5,LA / HA stock
E07000078,2017 Q3,Households-Accommodated-By-LA,,8,LA / HA stock
E07000078,2015 Q4,Households-Accommodated-By-LA,,14,LA / HA stock
E07000078,2014 Q2,Households-Accommodated-By-LA,,13,All temporary housing types
E07000078,2017 Q3,Households-Accommodated-By-LA,,16,All temporary housing types
E07000078,2016 Q3,Households-Accommodated-By-LA,,15,All temporary housing types
E07000078,2017 Q2,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000078,2011 Q2,Households-Accommodated-By-LA,,14,LA / HA stock
E07000078,2017 Q3,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000078,2011 Q4,Households-Accommodated-By-LA,,13,All temporary housing types
E07000078,2016 Q1,Households-Accommodated-By-LA,,18,All temporary housing types
E07000078,2016 Q2,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000078,2017 Q1,Households-Accommodated-By-LA,,12,LA / HA stock
E07000078,2012 Q4,Households-Accommodated-By-LA,,14,All temporary housing types
E07000078,2017 Q4,Households-Accommodated-By-LA,,15,All temporary housing types
E07000078,2012 Q2,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000078,2012 Q4,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000078,2013 Q3,Households-Accommodated-By-LA,,11,All temporary housing types
E07000078,2012 Q2,Households-Accommodated-By-LA,,17,All temporary housing types
E07000078,2014 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000078,2012 Q1,Households-Accommodated-By-LA,,16,All temporary housing types
E07000078,2014 Q2,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000078,2013 Q2,Households-Accommodated-By-LA,,11,All temporary housing types
E07000078,2016 Q2,Households-Accommodated-By-LA,,16,All temporary housing types
E07000078,2013 Q2,Households-Accommodated-By-LA,,7,LA / HA stock
