FeatureCode,DateCode,Measurement,Units,Value,DCLG Homelessness Decsion Type Concept Scheme
E07000119,2011 Q2,Homelessness-Decisions,,6,Accepted Total
E07000119,2014 Q2,Homelessness-Decisions,,12,All
E07000119,2012 Q1,Homelessness-Decisions,,5,Rejected not in priority need
E07000119,2012 Q2,Homelessness-Decisions,,6,Rejected not in priority need
E07000119,2016 Q4,Homelessness-Decisions,,5,All
E07000119,2016 Q1,Homelessness-Decisions,,9,Rejected not in priority need
E07000119,2017 Q4,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000119,2012 Q2,Homelessness-Decisions,,8,All
E07000119,2017 Q3,Homelessness-Decisions,,5,Accepted Total
E06000009,2016 Q3,Homelessness-Decisions,,240,All
E06000009,2011 Q4,Homelessness-Decisions,,47,All
E06000009,2013 Q2,Homelessness-Decisions,,153,All
E06000009,2013 Q1,Homelessness-Decisions,,74,Rejected not in priority need
E06000009,2015 Q3,Homelessness-Decisions,,11,Rejected intentionally homeless
E06000009,2013 Q3,Homelessness-Decisions,,192,All
E06000009,2011 Q4,Homelessness-Decisions,,29,Rejected not in priority need
E06000009,2015 Q1,Homelessness-Decisions,,15,Rejected intentionally homeless
E06000009,2014 Q1,Homelessness-Decisions,,157,Rejected not in priority need
E06000009,2016 Q3,Homelessness-Decisions,,14,Accepted Total
E06000009,2014 Q2,Homelessness-Decisions,,141,All
E06000009,2012 Q4,Homelessness-Decisions,,44,Rejected not in priority need
E06000009,2012 Q1,Homelessness-Decisions,,74,Rejected not in priority need
E06000009,2017 Q2,Homelessness-Decisions,,133,Rejected not in priority need
E06000009,2018 Q1,Homelessness-Decisions,,121,Rejected not in priority need
E06000009,2014 Q4,Homelessness-Decisions,,85,Rejected not in priority need
E06000009,2011 Q3,Homelessness-Decisions,,6,Accepted Total
E06000009,2016 Q2,Homelessness-Decisions,,13,Rejected intentionally homeless
E06000009,2018 Q1,Homelessness-Decisions,,178,All
E06000009,2015 Q1,Homelessness-Decisions,,51,Rejected not homeless
E06000009,2015 Q2,Homelessness-Decisions,,146,Rejected not in priority need
E06000009,2015 Q4,Homelessness-Decisions,,10,Rejected intentionally homeless
E06000009,2017 Q3,Homelessness-Decisions,,209,All
E06000009,2016 Q4,Homelessness-Decisions,,10,Accepted Total
E06000009,2016 Q2,Homelessness-Decisions,,164,Rejected not in priority need
E06000009,2012 Q1,Homelessness-Decisions,,7,Accepted Total
E06000009,2017 Q3,Homelessness-Decisions,,20,Accepted Total
E06000009,2014 Q1,Homelessness-Decisions,,189,All
E06000009,2017 Q2,Homelessness-Decisions,,211,All
E06000009,2017 Q1,Homelessness-Decisions,,224,All
E06000009,2013 Q1,Homelessness-Decisions,,11,Rejected intentionally homeless
E06000009,2017 Q3,Homelessness-Decisions,,152,Rejected not in priority need
E06000009,2017 Q4,Homelessness-Decisions,,5,Rejected intentionally homeless
E06000009,2017 Q2,Homelessness-Decisions,,8,Rejected intentionally homeless
E06000009,2012 Q2,Homelessness-Decisions,,48,Rejected not in priority need
E06000009,2014 Q4,Homelessness-Decisions,,142,All
E06000009,2012 Q4,Homelessness-Decisions,,5,Rejected intentionally homeless
E06000009,2013 Q3,Homelessness-Decisions,,154,Rejected not in priority need
E06000009,2016 Q4,Homelessness-Decisions,,127,Rejected not in priority need
E06000009,2012 Q1,Homelessness-Decisions,,85,All
E06000009,2017 Q1,Homelessness-Decisions,,49,Rejected not homeless
E06000009,2013 Q3,Homelessness-Decisions,,29,Rejected not homeless
E06000009,2013 Q2,Homelessness-Decisions,,112,Rejected not in priority need
E06000009,2017 Q4,Homelessness-Decisions,,114,Rejected not in priority need
E06000009,2016 Q4,Homelessness-Decisions,,193,All
E06000009,2015 Q3,Homelessness-Decisions,,172,Rejected not in priority need
E06000009,2014 Q4,Homelessness-Decisions,,39,Rejected not homeless
E06000009,2017 Q3,Homelessness-Decisions,,28,Rejected not homeless
E06000009,2016 Q3,Homelessness-Decisions,,56,Rejected not homeless
E06000009,2012 Q2,Homelessness-Decisions,,59,All
E06000009,2016 Q3,Homelessness-Decisions,,5,Rejected intentionally homeless
E06000009,2016 Q2,Homelessness-Decisions,,242,All
E06000009,2017 Q1,Homelessness-Decisions,,6,Rejected intentionally homeless
E06000009,2012 Q4,Homelessness-Decisions,,75,All
E06000009,2012 Q4,Homelessness-Decisions,,16,Rejected not homeless
E06000009,2013 Q4,Homelessness-Decisions,,160,All
E06000009,2011 Q4,Homelessness-Decisions,,12,Accepted Total
E06000009,2013 Q1,Homelessness-Decisions,,7,Accepted Total
E06000009,2014 Q3,Homelessness-Decisions,,129,Rejected not in priority need
E06000009,2016 Q1,Homelessness-Decisions,,10,Accepted Total
E06000009,2015 Q2,Homelessness-Decisions,,27,Accepted Total
E06000009,2016 Q3,Homelessness-Decisions,,165,Rejected not in priority need
E06000009,2015 Q1,Homelessness-Decisions,,234,All
E06000009,2013 Q1,Homelessness-Decisions,,101,All
E06000009,2014 Q3,Homelessness-Decisions,,167,All
E06000009,2014 Q4,Homelessness-Decisions,,12,Accepted Total
E06000009,2011 Q3,Homelessness-Decisions,,107,All
E06000009,2013 Q3,Homelessness-Decisions,,6,Rejected intentionally homeless
E06000009,2016 Q2,Homelessness-Decisions,,16,Accepted Total
E06000009,2011 Q2,Homelessness-Decisions,,196,All
E06000009,2015 Q3,Homelessness-Decisions,,288,All
E06000009,2016 Q2,Homelessness-Decisions,,49,Rejected not homeless
E06000009,2013 Q1,Homelessness-Decisions,,9,Rejected not homeless
E06000009,2013 Q4,Homelessness-Decisions,,121,Rejected not in priority need
E06000009,2016 Q1,Homelessness-Decisions,,140,Rejected not in priority need
E06000009,2012 Q3,Homelessness-Decisions,,27,Rejected not in priority need
E06000009,2012 Q4,Homelessness-Decisions,,10,Accepted Total
E06000009,2017 Q1,Homelessness-Decisions,,13,Accepted Total
E06000009,2011 Q3,Homelessness-Decisions,,89,Rejected not in priority need
E06000009,2015 Q3,Homelessness-Decisions,,25,Accepted Total
E06000009,2013 Q2,Homelessness-Decisions,,22,Rejected not homeless
E06000009,2014 Q2,Homelessness-Decisions,,7,Accepted Total
E06000009,2011 Q2,Homelessness-Decisions,,180,Rejected not in priority need
E06000009,2013 Q2,Homelessness-Decisions,,6,Rejected intentionally homeless
E06000009,2015 Q4,Homelessness-Decisions,,204,All
E06000009,2017 Q2,Homelessness-Decisions,,58,Rejected not homeless
E06000009,2017 Q4,Homelessness-Decisions,,194,All
E06000009,2011 Q2,Homelessness-Decisions,,5,Accepted Total
E06000009,2017 Q1,Homelessness-Decisions,,156,Rejected not in priority need
E06000009,2012 Q3,Homelessness-Decisions,,49,All
E06000009,2016 Q1,Homelessness-Decisions,,226,All
E06000009,2015 Q2,Homelessness-Decisions,,242,All
E06000009,2016 Q1,Homelessness-Decisions,,16,Rejected intentionally homeless
E06000009,2015 Q1,Homelessness-Decisions,,142,Rejected not in priority need
E06000009,2012 Q3,Homelessness-Decisions,,9,Accepted Total
E06000009,2014 Q1,Homelessness-Decisions,,9,Accepted Total
E06000009,2017 Q4,Homelessness-Decisions,,57,Rejected not homeless
E06000009,2015 Q4,Homelessness-Decisions,,117,Rejected not in priority need
E06000009,2016 Q1,Homelessness-Decisions,,60,Rejected not homeless
E06000009,2017 Q2,Homelessness-Decisions,,12,Accepted Total
E06000009,2015 Q4,Homelessness-Decisions,,24,Accepted Total
E06000009,2015 Q1,Homelessness-Decisions,,26,Accepted Total
E06000009,2015 Q3,Homelessness-Decisions,,80,Rejected not homeless
E06000009,2018 Q1,Homelessness-Decisions,,18,Accepted Total
E06000009,2013 Q2,Homelessness-Decisions,,13,Accepted Total
E06000009,2015 Q4,Homelessness-Decisions,,53,Rejected not homeless
E06000009,2014 Q4,Homelessness-Decisions,,6,Rejected intentionally homeless
E06000009,2014 Q2,Homelessness-Decisions,,116,Rejected not in priority need
E06000009,2017 Q3,Homelessness-Decisions,,9,Rejected intentionally homeless
E06000009,2013 Q4,Homelessness-Decisions,,12,Accepted Total
E06000009,2017 Q4,Homelessness-Decisions,,18,Accepted Total
E07000128,2012 Q3,Homelessness-Decisions,,7,All
E07000128,2017 Q4,Homelessness-Decisions,,8,All
E07000128,2012 Q4,Homelessness-Decisions,,7,Rejected not homeless
E07000128,2014 Q1,Homelessness-Decisions,,7,All
E07000128,2016 Q4,Homelessness-Decisions,,8,Rejected not homeless
E07000128,2017 Q2,Homelessness-Decisions,,11,All
E07000128,2012 Q2,Homelessness-Decisions,,15,All
E07000128,2012 Q4,Homelessness-Decisions,,16,All
E07000128,2013 Q3,Homelessness-Decisions,,9,All
E07000128,2017 Q4,Homelessness-Decisions,,5,Rejected not homeless
E07000128,2016 Q2,Homelessness-Decisions,,10,All
E07000128,2015 Q3,Homelessness-Decisions,,7,All
E07000128,2012 Q2,Homelessness-Decisions,,11,Rejected not homeless
E07000128,2013 Q2,Homelessness-Decisions,,10,All
E07000128,2017 Q1,Homelessness-Decisions,,17,All
E07000128,2017 Q1,Homelessness-Decisions,,11,Rejected not homeless
E07000128,2013 Q4,Homelessness-Decisions,,5,Rejected not homeless
E07000128,2017 Q3,Homelessness-Decisions,,6,All
E07000128,2013 Q4,Homelessness-Decisions,,8,All
E07000128,2015 Q4,Homelessness-Decisions,,5,All
E07000128,2011 Q2,Homelessness-Decisions,,10,All
E07000128,2012 Q1,Homelessness-Decisions,,20,All
E07000128,2011 Q2,Homelessness-Decisions,,9,Rejected not homeless
E07000128,2012 Q1,Homelessness-Decisions,,14,Rejected not homeless
E07000128,2012 Q4,Homelessness-Decisions,,5,Accepted Total
E07000128,2011 Q3,Homelessness-Decisions,,11,Rejected not homeless
E07000128,2011 Q3,Homelessness-Decisions,,18,All
E07000128,2016 Q4,Homelessness-Decisions,,10,All
E07000128,2016 Q3,Homelessness-Decisions,,10,All
E07000128,2017 Q2,Homelessness-Decisions,,5,Rejected not homeless
E07000128,2011 Q4,Homelessness-Decisions,,8,All
E07000128,2014 Q2,Homelessness-Decisions,,8,All
E07000128,2012 Q1,Homelessness-Decisions,,5,Accepted Total
E07000081,2015 Q2,Homelessness-Decisions,,126,All
E07000081,2011 Q4,Homelessness-Decisions,,44,Rejected not homeless
E07000081,2011 Q4,Homelessness-Decisions,,12,Rejected intentionally homeless
E07000081,2013 Q4,Homelessness-Decisions,,46,Rejected not homeless
E07000081,2015 Q1,Homelessness-Decisions,,34,Accepted Total
E07000081,2016 Q2,Homelessness-Decisions,,57,Accepted Total
E07000081,2012 Q2,Homelessness-Decisions,,46,Accepted Total
E07000081,2017 Q3,Homelessness-Decisions,,15,Rejected intentionally homeless
E07000081,2015 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000081,2016 Q2,Homelessness-Decisions,,6,Rejected not in priority need
E07000081,2017 Q3,Homelessness-Decisions,,45,Accepted Total
E07000081,2014 Q3,Homelessness-Decisions,,66,Rejected not homeless
E07000081,2012 Q2,Homelessness-Decisions,,125,All
E07000081,2011 Q4,Homelessness-Decisions,,33,Accepted Total
E07000081,2017 Q4,Homelessness-Decisions,,84,All
E07000081,2016 Q4,Homelessness-Decisions,,12,Rejected intentionally homeless
E07000081,2013 Q4,Homelessness-Decisions,,39,Accepted Total
E07000081,2011 Q4,Homelessness-Decisions,,96,All
E07000081,2013 Q3,Homelessness-Decisions,,150,All
E07000081,2017 Q3,Homelessness-Decisions,,83,All
E07000081,2011 Q2,Homelessness-Decisions,,71,All
E07000081,2014 Q3,Homelessness-Decisions,,127,All
E07000081,2017 Q2,Homelessness-Decisions,,71,Accepted Total
E07000081,2017 Q2,Homelessness-Decisions,,26,Rejected not homeless
E07000081,2013 Q3,Homelessness-Decisions,,17,Rejected intentionally homeless
E07000081,2014 Q4,Homelessness-Decisions,,59,Rejected not homeless
E07000081,2016 Q2,Homelessness-Decisions,,64,Rejected not homeless
E07000081,2015 Q1,Homelessness-Decisions,,45,Rejected not homeless
E07000081,2012 Q2,Homelessness-Decisions,,66,Rejected not homeless
E07000081,2015 Q2,Homelessness-Decisions,,18,Rejected intentionally homeless
E07000081,2016 Q2,Homelessness-Decisions,,19,Rejected intentionally homeless
E07000081,2018 Q1,Homelessness-Decisions,,44,Accepted Total
E07000081,2013 Q1,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000081,2016 Q4,Homelessness-Decisions,,30,Rejected not homeless
E07000081,2013 Q2,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000081,2011 Q2,Homelessness-Decisions,,18,Accepted Total
E07000081,2011 Q2,Homelessness-Decisions,,39,Rejected not homeless
E07000081,2015 Q4,Homelessness-Decisions,,45,Accepted Total
E07000081,2013 Q4,Homelessness-Decisions,,11,Rejected intentionally homeless
E07000081,2011 Q3,Homelessness-Decisions,,31,Accepted Total
E07000081,2011 Q4,Homelessness-Decisions,,7,Rejected not in priority need
E07000081,2012 Q1,Homelessness-Decisions,,26,Accepted Total
E07000081,2015 Q4,Homelessness-Decisions,,104,All
E07000081,2015 Q2,Homelessness-Decisions,,57,Accepted Total
E07000081,2014 Q4,Homelessness-Decisions,,63,Accepted Total
E07000081,2018 Q1,Homelessness-Decisions,,56,All
E07000081,2015 Q2,Homelessness-Decisions,,42,Rejected not homeless
E07000081,2014 Q4,Homelessness-Decisions,,139,All
E07000081,2015 Q3,Homelessness-Decisions,,99,All
E07000081,2014 Q1,Homelessness-Decisions,,12,Rejected intentionally homeless
E07000081,2014 Q4,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000081,2012 Q4,Homelessness-Decisions,,53,Accepted Total
E07000081,2016 Q4,Homelessness-Decisions,,5,Rejected not in priority need
E07000081,2013 Q2,Homelessness-Decisions,,119,All
E07000081,2012 Q3,Homelessness-Decisions,,51,Accepted Total
E07000081,2014 Q1,Homelessness-Decisions,,41,Rejected not homeless
E07000081,2013 Q2,Homelessness-Decisions,,62,Rejected not homeless
E07000081,2011 Q3,Homelessness-Decisions,,87,All
E07000081,2012 Q3,Homelessness-Decisions,,9,Rejected not in priority need
E07000081,2016 Q4,Homelessness-Decisions,,77,Accepted Total
E07000081,2015 Q1,Homelessness-Decisions,,92,All
E07000081,2013 Q2,Homelessness-Decisions,,8,Rejected not in priority need
E07000081,2014 Q1,Homelessness-Decisions,,101,All
E07000081,2013 Q1,Homelessness-Decisions,,41,Accepted Total
E07000081,2016 Q3,Homelessness-Decisions,,42,Rejected not homeless
E07000081,2012 Q1,Homelessness-Decisions,,90,All
E07000081,2013 Q2,Homelessness-Decisions,,42,Accepted Total
E07000081,2017 Q1,Homelessness-Decisions,,44,Accepted Total
E07000081,2013 Q4,Homelessness-Decisions,,108,All
E07000081,2015 Q3,Homelessness-Decisions,,42,Rejected not homeless
E07000081,2014 Q1,Homelessness-Decisions,,9,Rejected not in priority need
E07000081,2016 Q2,Homelessness-Decisions,,146,All
E07000081,2017 Q4,Homelessness-Decisions,,15,Rejected not homeless
E07000081,2013 Q3,Homelessness-Decisions,,56,Rejected not homeless
E07000081,2014 Q2,Homelessness-Decisions,,145,All
E07000081,2013 Q4,Homelessness-Decisions,,12,Rejected not in priority need
E07000081,2012 Q4,Homelessness-Decisions,,73,Rejected not homeless
E07000081,2015 Q1,Homelessness-Decisions,,8,Rejected not in priority need
E07000081,2016 Q1,Homelessness-Decisions,,53,Accepted Total
E07000081,2012 Q3,Homelessness-Decisions,,47,Rejected not homeless
E07000081,2014 Q3,Homelessness-Decisions,,44,Accepted Total
E07000081,2016 Q3,Homelessness-Decisions,,103,All
E07000081,2017 Q1,Homelessness-Decisions,,25,Rejected intentionally homeless
E07000081,2011 Q3,Homelessness-Decisions,,44,Rejected not homeless
E07000081,2017 Q1,Homelessness-Decisions,,8,Rejected not in priority need
E07000081,2014 Q2,Homelessness-Decisions,,40,Accepted Total
E07000081,2013 Q1,Homelessness-Decisions,,62,Rejected not homeless
E07000081,2012 Q3,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000081,2012 Q4,Homelessness-Decisions,,140,All
E07000081,2014 Q2,Homelessness-Decisions,,14,Rejected not in priority need
E07000081,2016 Q1,Homelessness-Decisions,,44,Rejected not homeless
E07000081,2015 Q3,Homelessness-Decisions,,40,Accepted Total
E07000081,2012 Q3,Homelessness-Decisions,,116,All
E07000081,2016 Q1,Homelessness-Decisions,,114,All
E07000081,2017 Q1,Homelessness-Decisions,,33,Rejected not homeless
E07000081,2014 Q2,Homelessness-Decisions,,78,Rejected not homeless
E07000081,2016 Q3,Homelessness-Decisions,,9,Rejected not in priority need
E07000081,2016 Q3,Homelessness-Decisions,,44,Accepted Total
E07000081,2013 Q1,Homelessness-Decisions,,118,All
E07000081,2017 Q3,Homelessness-Decisions,,8,Rejected not in priority need
E07000081,2018 Q1,Homelessness-Decisions,,9,Rejected not homeless
E07000081,2015 Q4,Homelessness-Decisions,,43,Rejected not homeless
E07000081,2014 Q4,Homelessness-Decisions,,10,Rejected not in priority need
E07000081,2017 Q4,Homelessness-Decisions,,59,Accepted Total
E07000081,2013 Q3,Homelessness-Decisions,,62,Accepted Total
E07000081,2017 Q1,Homelessness-Decisions,,110,All
E07000081,2013 Q1,Homelessness-Decisions,,8,Rejected not in priority need
E07000081,2013 Q3,Homelessness-Decisions,,15,Rejected not in priority need
E07000081,2016 Q4,Homelessness-Decisions,,124,All
E07000081,2015 Q4,Homelessness-Decisions,,6,Rejected not in priority need
E07000081,2012 Q1,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000081,2017 Q2,Homelessness-Decisions,,114,All
E07000081,2016 Q3,Homelessness-Decisions,,8,Rejected intentionally homeless
E07000081,2014 Q1,Homelessness-Decisions,,39,Accepted Total
E07000081,2012 Q1,Homelessness-Decisions,,53,Rejected not homeless
E07000081,2015 Q2,Homelessness-Decisions,,9,Rejected not in priority need
E07000081,2015 Q4,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000081,2012 Q1,Homelessness-Decisions,,5,Rejected not in priority need
E07000081,2017 Q3,Homelessness-Decisions,,15,Rejected not homeless
E07000081,2014 Q2,Homelessness-Decisions,,13,Rejected intentionally homeless
E07000082,2011 Q4,Homelessness-Decisions,,7,Accepted Total
E07000082,2012 Q3,Homelessness-Decisions,,16,All
E07000082,2017 Q3,Homelessness-Decisions,,14,Accepted Total
E07000082,2014 Q3,Homelessness-Decisions,,6,All
E07000082,2012 Q2,Homelessness-Decisions,,10,Rejected not homeless
E07000082,2013 Q2,Homelessness-Decisions,,8,Rejected not homeless
E07000082,2011 Q3,Homelessness-Decisions,,20,Rejected not homeless
E07000082,2013 Q4,Homelessness-Decisions,,20,All
E07000082,2017 Q4,Homelessness-Decisions,,23,All
E07000082,2011 Q2,Homelessness-Decisions,,10,All
E07000082,2014 Q2,Homelessness-Decisions,,7,Rejected not homeless
E07000082,2017 Q3,Homelessness-Decisions,,25,All
E07000082,2013 Q3,Homelessness-Decisions,,6,Accepted Total
E07000082,2011 Q3,Homelessness-Decisions,,31,All
E07000082,2015 Q1,Homelessness-Decisions,,10,Rejected not homeless
E07000082,2017 Q2,Homelessness-Decisions,,17,All
E07000082,2017 Q1,Homelessness-Decisions,,26,All
E07000082,2016 Q3,Homelessness-Decisions,,17,All
E07000082,2013 Q1,Homelessness-Decisions,,9,All
E07000082,2012 Q3,Homelessness-Decisions,,9,Rejected not homeless
E07000082,2013 Q4,Homelessness-Decisions,,10,Rejected not homeless
E07000082,2015 Q2,Homelessness-Decisions,,16,All
E07000082,2016 Q1,Homelessness-Decisions,,13,All
E07000082,2018 Q1,Homelessness-Decisions,,7,Accepted Total
E07000082,2016 Q4,Homelessness-Decisions,,11,Rejected not homeless
E07000082,2014 Q2,Homelessness-Decisions,,11,All
E07000082,2011 Q4,Homelessness-Decisions,,15,All
E07000082,2012 Q1,Homelessness-Decisions,,9,Rejected not homeless
E07000082,2012 Q3,Homelessness-Decisions,,7,Accepted Total
E07000082,2012 Q4,Homelessness-Decisions,,7,Accepted Total
E07000082,2013 Q3,Homelessness-Decisions,,8,Rejected not homeless
