time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,Neglect_Initial,Physical_Initial,Sexual_Initial,Emotional_Initial,Multiple_Initial,Neglect_Latest,Physical_Latest,Sexual_Latest,Emotional_Latest,Multiple_Latest
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans by Initial and Latest Category of Abuse,260,72,26,c,146,c,69,25,c,153,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans by Initial and Latest Category of Abuse,455,87,16,14,46,292,68,17,27,80,263
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans by Initial and Latest Category of Abuse,255,100,41,7,93,14,99,41,7,94,14
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans by Initial and Latest Category of Abuse,278,114,19,18,115,12,109,18,19,118,14
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans by Initial and Latest Category of Abuse,394,190,58,37,109,0,183,60,38,113,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans by Initial and Latest Category of Abuse,329,116,14,21,178,0,109,12,21,187,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans by Initial and Latest Category of Abuse,496,206,44,37,177,32,190,40,38,198,30
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans by Initial and Latest Category of Abuse,271,125,15,28,103,0,121,13,22,115,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans by Initial and Latest Category of Abuse,225,136,32,c,50,c,135,32,c,52,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans by Initial and Latest Category of Abuse,1166,301,66,27,425,347,335,71,27,524,209
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans by Initial and Latest Category of Abuse,716,234,169,54,259,0,234,169,54,259,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans by Initial and Latest Category of Abuse,1035,536,64,24,310,101,501,60,23,381,70
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans by Initial and Latest Category of Abuse,362,60,8,10,99,185,57,8,10,109,178
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans by Initial and Latest Category of Abuse,359,149,43,24,143,0,145,39,c,144,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans by Initial and Latest Category of Abuse,547,224,17,28,278,0,232,17,25,273,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans by Initial and Latest Category of Abuse,394,68,68,18,223,17,60,64,18,237,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans by Initial and Latest Category of Abuse,302,112,39,27,124,0,120,34,27,121,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans by Initial and Latest Category of Abuse,296,121,15,0,160,0,124,13,0,159,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans by Initial and Latest Category of Abuse,235,86,20,19,110,0,85,16,19,115,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans by Initial and Latest Category of Abuse,290,153,15,9,113,0,148,12,9,121,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans by Initial and Latest Category of Abuse,302,188,77,19,18,0,189,71,19,23,0
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans by Initial and Latest Category of Abuse,488,252,35,40,161,0,253,c,40,159,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans by Initial and Latest Category of Abuse,322,116,116,14,24,52,121,115,15,27,44
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Child Protection Plans by Initial and Latest Category of Abuse,382,239,20,17,94,12,230,17,13,116,6
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Child Protection Plans by Initial and Latest Category of Abuse,565,219,72,35,239,0,221,69,35,240,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Child Protection Plans by Initial and Latest Category of Abuse,246,163,20,c,51,c,152,22,10,62,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Child Protection Plans by Initial and Latest Category of Abuse,462,236,51,49,126,0,235,42,43,142,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans by Initial and Latest Category of Abuse,228,150,31,10,37,0,149,29,10,40,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Child Protection Plans by Initial and Latest Category of Abuse,408,103,110,26,122,47,102,102,24,135,45
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Child Protection Plans by Initial and Latest Category of Abuse,372,160,27,51,134,0,153,28,52,139,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Child Protection Plans by Initial and Latest Category of Abuse,905,39,19,15,84,748,40,22,11,102,730
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Child Protection Plans by Initial and Latest Category of Abuse,317,197,41,10,69,0,203,41,12,61,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Child Protection Plans by Initial and Latest Category of Abuse,168,70,19,19,24,36,80,19,19,25,25
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Child Protection Plans by Initial and Latest Category of Abuse,552,197,83,30,210,32,189,80,30,217,36
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Child Protection Plans by Initial and Latest Category of Abuse,516,128,27,17,143,201,122,32,17,140,205
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Child Protection Plans by Initial and Latest Category of Abuse,451,124,32,23,272,0,127,33,23,268,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Child Protection Plans by Initial and Latest Category of Abuse,419,159,28,22,210,0,153,28,21,217,0
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Child Protection Plans by Initial and Latest Category of Abuse,147,61,13,8,57,8,56,14,c,68,c
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans by Initial and Latest Category of Abuse,436,112,103,30,191,0,100,81,28,227,0
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans by Initial and Latest Category of Abuse,779,234,74,49,422,0,235,61,35,448,0
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans by Initial and Latest Category of Abuse,461,185,114,16,146,0,189,105,c,154,c
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans by Initial and Latest Category of Abuse,600,108,48,19,101,324,116,49,18,120,297
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans by Initial and Latest Category of Abuse,604,277,83,32,196,16,274,75,30,225,0
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans by Initial and Latest Category of Abuse,1159,312,69,49,361,368,299,62,50,456,292
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans by Initial and Latest Category of Abuse,730,235,118,30,347,0,225,102,28,375,0
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans by Initial and Latest Category of Abuse,897,405,62,41,145,244,372,58,37,122,308
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans by Initial and Latest Category of Abuse,32,c,0,c,13,13,c,0,c,15,11
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans by Initial and Latest Category of Abuse,1735,525,225,56,929,0,505,215,64,951,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans by Initial and Latest Category of Abuse,828,261,82,47,438,0,257,75,52,444,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans by Initial and Latest Category of Abuse,389,195,59,c,103,c,211,57,c,95,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Child Protection Plans by Initial and Latest Category of Abuse,213,93,15,9,69,27,87,13,10,88,15
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans by Initial and Latest Category of Abuse,321,124,16,17,142,22,124,16,17,142,22
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans by Initial and Latest Category of Abuse,317,158,27,c,129,c,155,26,c,133,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans by Initial and Latest Category of Abuse,302,119,19,11,142,11,114,14,10,153,11
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans by Initial and Latest Category of Abuse,675,366,33,c,249,c,366,33,c,249,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans by Initial and Latest Category of Abuse,345,186,18,9,132,0,173,20,9,143,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans by Initial and Latest Category of Abuse,153,108,13,c,28,c,104,12,c,33,c
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans by Initial and Latest Category of Abuse,489,184,16,29,260,0,179,16,25,269,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans by Initial and Latest Category of Abuse,597,190,37,10,151,209,178,30,9,164,216
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans by Initial and Latest Category of Abuse,421,148,53,19,201,0,143,48,17,213,0
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans by Initial and Latest Category of Abuse,493,198,34,24,192,45,209,33,22,185,44
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans by Initial and Latest Category of Abuse,181,110,6,14,51,0,108,7,6,60,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans by Initial and Latest Category of Abuse,486,305,37,18,126,0,292,32,18,144,0
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans by Initial and Latest Category of Abuse,213,147,c,9,47,c,148,c,c,44,10
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans by Initial and Latest Category of Abuse,635,336,22,18,85,174,319,18,18,113,167
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans by Initial and Latest Category of Abuse,977,673,29,c,250,c,646,26,c,278,c
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans by Initial and Latest Category of Abuse,300,107,16,13,93,71,105,11,13,100,71
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans by Initial and Latest Category of Abuse,855,543,36,56,164,56,536,33,51,178,57
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans by Initial and Latest Category of Abuse,307,220,18,c,56,c,217,18,c,62,c
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans by Initial and Latest Category of Abuse,223,153,c,8,53,c,139,c,8,69,c
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans by Initial and Latest Category of Abuse,614,321,c,43,210,c,310,34,36,234,0
