time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,2410,444,359,14.9,230,9.5,599,24.9,2237,412.1,325,14.5
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,3722,526.9,750,20.2,0,0,1306,35.1,3303,467.6,625,18.9
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,3250,521.3,581,17.9,255,7.8,c,c,2963,475.2,498,16.8
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1434,382.1,242,16.9,11,0.8,567,39.5,1311,349.3,206,15.7
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,1507,325.8,202,13.4,83,5.5,226,15,1411,305,177,12.5
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,5086,674.4,991,19.5,64,1.3,1168,23,4615,611.9,858,18.6
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1177,265.3,168,14.3,8,0.7,338,28.7,1096,247,158,14.4
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2194,475.5,358,16.3,136,6.2,789,36,2032,440.4,314,15.5
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3323,511,435,13.1,152,4.6,480,14.4,3121,479.9,389,12.5
2015,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,635620,548.3,154070,24.2,87530,13.8,146300,23,553500,477.5,124060,22.4
2015,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,31290,596.1,6990,22.3,3800,12.1,6360,20.3,27960,532.6,5850,20.9
2015,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,93440,616.7,24000,25.7,12080,12.9,21050,22.5,81180,535.8,19550,24.1
2015,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Referrals and Re-referrals,77240,676.9,22110,28.6,16780,21.7,18280,23.7,64390,564.3,16390,25.5
2015,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,59620,617.4,16380,27.5,14690,24.6,15680,26.3,50250,520.3,12410,24.7
2015,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,77100,613.3,17750,23,8250,10.7,19520,25.3,67750,538.9,14640,21.6
2015,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,52770,410.1,11100,21,3720,7,16580,31.4,47060,365.7,9230,19.6
2015,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,91760,477.9,14690,16,6370,6.9,17140,18.7,84410,439.6,12880,15.3
2015,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,96930,509,27380,28.2,15530,16,18900,19.5,81890,430,21930,26.8
2015,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,55470,515.3,13660,24.6,6310,11.4,12790,23.1,48620,451.6,11180,23
2015,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,36210,515.6,5370,14.8,2810,7.8,6010,16.6,33640,478.9,4830,14.3
2015,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,55550,456.1,9330,16.8,3560,6.4,11130,20,50770,416.9,8050,15.9
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,1508,663.2,249,16.5,619,41,371,24.6,1455,639.9,230,15.8
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Referrals and Re-referrals,5600,558.4,1263,22.6,1645,29.4,617,11,5001,498.7,1067,21.3
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,1752,437.4,283,16.2,83,4.7,492,28.1,1657,413.7,249,15
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1198,600.2,162,13.5,c,c,400,33.4,1133,567.7,151,13.3
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2083,655.4,324,15.6,c,c,387,18.6,1972,620.5,298,15.1
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,2333,415,479,20.5,0,0,526,22.5,2138,380.3,428,20
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,1841,454.7,456,24.8,173,9.4,1008,54.8,1598,394.7,390,24.4
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,5882,983.2,1765,30,13,0.2,883,15,4863,812.9,1338,27.5
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,992,363,196,19.8,18,1.8,206,20.8,914,334.4,174,19
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,..,..,..,..,..,..,..,..,..,..,..,..
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2786,655.3,709,25.4,542,19.5,1023,36.7,2461,578.8,604,24.5
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,3712,681.3,710,19.1,482,13,81,2.2,3371,618.7,604,17.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,2112,551.9,333,15.8,c,c,149,7.1,1948,509.1,297,15.2
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,3062,1061.5,1107,36.2,444,14.5,0,0,2449,849,825,33.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4372,665.7,1012,23.1,775,17.7,1193,27.3,3932,598.7,845,21.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,2622,616.6,659,25.1,100,3.8,841,32.1,2351,552.9,567,24.1
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,3096,412.3,563,18.2,139,4.5,643,20.8,2810,374.2,505,18
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2381,359.9,428,18,127,5.3,560,23.5,2194,331.6,368,16.8
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,5649,605.1,1883,33.3,1163,20.6,1906,33.7,4751,508.9,1509,31.8
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1674,592.7,282,16.8,36,2.2,609,36.4,1554,550.2,257,16.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,2524,782.6,760,30.1,391,15.5,753,29.8,2172,673.5,628,28.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,12394,506.6,3395,27.4,575,4.6,1671,13.5,10772,440.3,2750,25.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,8120,900.8,2014,24.8,351,4.3,0,0,7171,795.5,1684,23.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,13163,1147.1,4133,31.4,3940,29.9,5316,40.4,10692,931.8,3109,29.1
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,2171,376.6,308,14.2,208,9.6,303,14,2030,352.1,280,13.8
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,3882,767.8,949,24.4,86,2.2,1401,36.1,3446,681.6,783,22.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4092,771.2,909,22.2,1578,38.6,349,8.5,3482,656.3,737,21.2
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,2625,490.7,697,26.6,65,2.5,584,22.2,2319,433.5,601,25.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2301,631.9,683,29.7,97,4.2,535,23.3,1964,539.3,566,28.8
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,2899,471.5,631,21.8,883,30.5,731,25.2,2555,415.6,526,20.6
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,1628,333.7,251,15.4,89,5.5,249,15.3,1493,306.1,229,15.3
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2055,382.4,578,28.1,204,9.9,358,17.4,1729,321.7,458,26.5
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1566,352.3,309,19.7,599,38.3,124,7.9,1383,311.1,261,18.9
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,4756,701.5,1141,24,70,1.5,2396,50.4,4212,621.3,955,22.7
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,4292,634.6,978,22.8,153,3.6,375,8.7,3768,557.1,814,21.6
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2996,605.6,641,21.4,6,0.2,1102,36.8,2605,526.6,527,20.2
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Referrals and Re-referrals,5011,360.6,828,16.5,181,3.6,243,4.8,4588,330.2,701,15.3
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Referrals and Re-referrals,3012,659.8,854,28.4,135,4.5,1176,39,2573,563.6,645,25.1
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Referrals and Re-referrals,3725,571.5,1031,27.7,84,2.3,1347,36.2,3283,503.7,856,26.1
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2546,403,434,17,c,c,0,0,2382,377,397,16.7
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Referrals and Re-referrals,4636,837.4,832,17.9,211,4.6,1277,27.5,4313,779.1,750,17.4
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4093,416.3,882,21.5,196,4.8,1221,29.8,3623,368.5,746,20.6
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Referrals and Re-referrals,11897,741.4,2959,24.9,711,6,6110,51.4,10384,647.1,2444,23.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,1997,581.9,389,19.5,511,25.6,0,0,1809,527.1,352,19.5
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,2456,697.3,667,27.2,659,26.8,973,39.6,2092,593.9,548,26.2
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,5308,451.5,1345,25.3,454,8.6,2102,39.6,4642,394.8,1105,23.8
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Referrals and Re-referrals,5172,916.7,1128,21.8,410,7.9,c,c,4509,799.2,935,20.7
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Referrals and Re-referrals,10683,927.4,4071,38.1,5004,46.8,2267,21.2,8206,712.4,2858,34.8
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Referrals and Re-referrals,12879,1862.4,5938,46.1,8193,63.6,149,1.2,8578,1240.5,3421,39.9
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Referrals and Re-referrals,829,226.6,113,13.6,25,3,308,37.2,806,220.3,106,13.2
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,3201,549.4,414,12.9,123,3.8,829,25.9,2983,512,381,12.8
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,9713,630.4,2394,24.6,3372,34.7,2410,24.8,8515,552.7,1912,22.5
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,4809,595.2,1290,26.8,1662,34.6,1141,23.7,4000,495,1027,25.7
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,4782,354.9,1152,24.1,464,9.7,725,15.2,4261,316.2,965,22.6
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,5847,413.5,1037,17.7,444,7.6,404,6.9,5386,380.9,903,16.8
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,17019,1059.3,6090,35.8,7602,44.7,5345,31.4,13186,820.7,4354,33
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,6313,971.5,2107,33.4,1023,16.2,705,11.2,4993,768.3,1335,26.7
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,7719,473.3,1868,24.2,0,0,4101,53.1,6717,411.8,1508,22.5
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,219,284,26,11.9,c,c,24,11,206,267.2,25,12.1
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,19512,691.4,4126,21.1,1315,6.7,6825,35,17401,616.6,3507,20.2
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,8178,1105.3,1777,21.7,66,0.8,3877,47.4,7235,977.9,1536,21.2
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3275,482.6,563,17.2,251,7.7,177,5.4,3017,444.6,503,16.7
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Referrals and Re-referrals,4551,1261.3,1854,40.7,2226,48.9,157,3.4,3213,890.5,1190,37
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,2033,261.6,249,12.2,166,8.2,591,29.1,1917,246.7,226,11.8
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,2722,455.4,678,24.9,985,36.2,425,15.6,2320,388.1,553,23.8
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2542,559.1,579,22.8,342,13.5,110,4.3,2224,489.1,505,22.7
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,8578,505.8,1588,18.5,757,8.8,2638,30.8,7875,464.3,1376,17.5
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4311,772.9,850,19.7,71,1.6,1598,37.1,3896,698.5,751,19.3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,1381,353.8,251,18.2,18,1.3,449,32.5,1275,326.7,221,17.3
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,6167,955.6,2225,36.1,891,14.4,179,2.9,4811,745.5,1713,35.6
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,5965,531.1,1442,24.2,847,14.2,749,12.6,5291,471,1195,22.6
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,3801,658.2,1017,26.8,287,7.6,347,9.1,3463,599.7,867,25
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,4087,355.4,554,13.6,27,0.7,1402,34.3,3811,331.4,495,13
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1048,280.2,146,13.9,0,0,0,0,970,259.3,127,13.1
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4478,341.4,855,19.1,167,3.7,399,8.9,4076,310.8,766,18.8
