FeatureCode,DateCode,Measurement,Units,Value,Households
E07000040,2005,Housing Waiting List,,4029,Total Households
E07000040,2008,Housing Waiting List,,4132,Total Households
E07000040,2004,Housing Waiting List,,3930,Total Households
E07000040,2009,Housing Waiting List,,4381,Total Households
E07000040,2010,Housing Waiting List,,1865,Total Households
E07000040,2002,Housing Waiting List,,3296,Total Households
E07000040,2007,Housing Waiting List,,4522,Total Households
E07000040,2000,Housing Waiting List,,2496,Total Households
E07000040,2014,Housing Waiting List,,2426,Total Households
E07000040,2015,Housing Waiting List,,2254,Total Households
E07000040,2016,Housing Waiting List,,2557,Total Households
E07000040,2011,Housing Waiting List,,3049,Total Households
E07000040,2003,Housing Waiting List,,2965,Total Households
E07000040,2012,Housing Waiting List,,4005,Total Households
E07000239,2013,Housing Waiting List,,5374,Total Households
E07000239,2006,Housing Waiting List,,2984,Total Households
E07000239,2010,Housing Waiting List,,4015,Total Households
E07000239,2001,Housing Waiting List,,2119,Total Households
E07000239,2008,Housing Waiting List,,3371,Total Households
E07000239,2017,Housing Waiting List,,3378,Total Households
E07000239,2016,Housing Waiting List,,2356,Total Households
E07000239,2015,Housing Waiting List,,4243,Total Households
E07000239,2007,Housing Waiting List,,3210,Total Households
E07000239,2004,Housing Waiting List,,2662,Total Households
E07000239,2000,Housing Waiting List,,3434,Total Households
E07000239,2011,Housing Waiting List,,3926,Total Households
E07000239,2005,Housing Waiting List,,2630,Total Households
E07000239,2014,Housing Waiting List,,3277,Total Households
E07000239,2002,Housing Waiting List,,2785,Total Households
E07000239,2009,Housing Waiting List,,2607,Total Households
E07000239,2003,Housing Waiting List,,2628,Total Households
E07000239,2012,Housing Waiting List,,5726,Total Households
E07000235,2005,Housing Waiting List,,1291,Total Households
E07000235,2004,Housing Waiting List,,1475,Total Households
E07000235,2007,Housing Waiting List,,1129,Total Households
E07000235,2006,Housing Waiting List,,1282,Total Households
E07000235,2011,Housing Waiting List,,1988,Total Households
E07000235,2016,Housing Waiting List,,1178,Total Households
E07000235,2008,Housing Waiting List,,971,Total Households
E07000235,2010,Housing Waiting List,,2309,Total Households
E07000235,2003,Housing Waiting List,,1263,Total Households
E07000235,2013,Housing Waiting List,,888,Total Households
E07000235,2001,Housing Waiting List,,776,Total Households
E07000235,2009,Housing Waiting List,,1654,Total Households
E07000235,2017,Housing Waiting List,,1352,Total Households
E07000235,2015,Housing Waiting List,,957,Total Households
E07000235,2002,Housing Waiting List,,857,Total Households
E07000235,2012,Housing Waiting List,,2000,Total Households
E07000235,2000,Housing Waiting List,,636,Total Households
E07000235,2014,Housing Waiting List,,1280,Total Households
E08000031,2012,Housing Waiting List,,9346,Total Households
E08000031,2017,Housing Waiting List,,7561,Total Households
E08000031,2005,Housing Waiting List,,6603,Total Households
E08000031,2004,Housing Waiting List,,5326,Total Households
E08000031,2014,Housing Waiting List,,9917,Total Households
E08000031,2011,Housing Waiting List,,11011,Total Households
E08000031,2001,Housing Waiting List,,3285,Total Households
E08000031,2008,Housing Waiting List,,4965,Total Households
E08000031,2003,Housing Waiting List,,4371,Total Households
E08000031,2015,Housing Waiting List,,8279,Total Households
E08000031,2013,Housing Waiting List,,9855,Total Households
E08000031,2010,Housing Waiting List,,7194,Total Households
E08000031,2002,Housing Waiting List,,4016,Total Households
E08000031,2000,Housing Waiting List,,3353,Total Households
E08000031,2009,Housing Waiting List,,4440,Total Households
E08000031,2007,Housing Waiting List,,6029,Total Households
E08000031,2016,Housing Waiting List,,5511,Total Households
E08000031,2006,Housing Waiting List,,6347,Total Households
E09000030,2015,Housing Waiting List,,19783,Total Households
E09000030,2011,Housing Waiting List,,23128,Total Households
E09000030,2007,Housing Waiting List,,13978,Total Households
E09000030,2003,Housing Waiting List,,10979,Total Households
E09000030,2006,Housing Waiting List,,12926,Total Households
E09000030,2005,Housing Waiting List,,21183,Total Households
E09000030,2004,Housing Waiting List,,14575,Total Households
E09000030,2016,Housing Waiting List,,19124,Total Households
E09000030,2001,Housing Waiting List,,7566,Total Households
E09000030,2000,Housing Waiting List,,6751,Total Households
E09000030,2012,Housing Waiting List,,23406,Total Households
E09000030,2013,Housing Waiting List,,24428,Total Households
E09000030,2002,Housing Waiting List,,7837,Total Households
E09000030,2010,Housing Waiting List,,22707,Total Households
E09000030,2009,Housing Waiting List,,19681,Total Households
E09000030,2017,Housing Waiting List,,18616,Total Households
E09000030,2014,Housing Waiting List,,20425,Total Households
E09000030,2008,Housing Waiting List,,18582,Total Households
E09000001,2006,Housing Waiting List,,1427,Total Households
E09000001,2017,Housing Waiting List,,853,Total Households
E09000001,2011,Housing Waiting List,,1219,Total Households
E09000001,2005,Housing Waiting List,,1204,Total Households
E09000001,2007,Housing Waiting List,,1344,Total Households
E09000001,2008,Housing Waiting List,,1440,Total Households
E09000001,2016,Housing Waiting List,,771,Total Households
E09000001,2010,Housing Waiting List,,1223,Total Households
E09000001,2009,Housing Waiting List,,1291,Total Households
E09000001,2013,Housing Waiting List,,1312,Total Households
E09000001,2004,Housing Waiting List,,914,Total Households
E09000001,2001,Housing Waiting List,,703,Total Households
E09000001,2012,Housing Waiting List,,1147,Total Households
E09000001,2002,Housing Waiting List,,623,Total Households
E09000001,2000,Housing Waiting List,,787,Total Households
E09000001,2003,Housing Waiting List,,679,Total Households
E09000001,2015,Housing Waiting List,,693,Total Households
E09000001,2014,Housing Waiting List,,476,Total Households
E09000026,2009,Housing Waiting List,,13969,Total Households
E09000026,2000,Housing Waiting List,,3555,Total Households
E09000026,2002,Housing Waiting List,,5671,Total Households
E09000026,2007,Housing Waiting List,,11402,Total Households
E09000026,2015,Housing Waiting List,,7779,Total Households
E09000026,2004,Housing Waiting List,,4766,Total Households
E09000026,2003,Housing Waiting List,,4952,Total Households
E09000026,2014,Housing Waiting List,,7804,Total Households
E09000026,2006,Housing Waiting List,,10807,Total Households
E09000026,2013,Housing Waiting List,,13338,Total Households
E09000026,2016,Housing Waiting List,,7901,Total Households
E09000026,2010,Housing Waiting List,,12644,Total Households
E09000026,2017,Housing Waiting List,,8335,Total Households
E09000026,2001,Housing Waiting List,,5426,Total Households
E09000026,2005,Housing Waiting List,,7941,Total Households
E09000026,2008,Housing Waiting List,,13188,Total Households
E09000026,2011,Housing Waiting List,,9861,Total Households
E09000026,2012,Housing Waiting List,,11290,Total Households
E09000033,2007,Housing Waiting List,,8018,Total Households
E09000033,2017,Housing Waiting List,,4222,Total Households
E09000033,2001,Housing Waiting List,,8855,Total Households
E09000033,2015,Housing Waiting List,,4562,Total Households
E09000033,2013,Housing Waiting List,,4161,Total Households
E09000033,2012,Housing Waiting List,,2084,Total Households
E09000033,2000,Housing Waiting List,,8099,Total Households
E09000033,2003,Housing Waiting List,,6591,Total Households
E09000033,2010,Housing Waiting List,,8892,Total Households
E09000033,2006,Housing Waiting List,,7240,Total Households
E09000033,2011,Housing Waiting List,,9350,Total Households
E09000033,2002,Housing Waiting List,,3709,Total Households
E09000033,2004,Housing Waiting List,,5667,Total Households
E09000033,2014,Housing Waiting List,,4378,Total Households
E09000033,2005,Housing Waiting List,,6565,Total Households
E09000033,2016,Housing Waiting List,,4453,Total Households
E09000033,2008,Housing Waiting List,,8513,Total Households
E09000033,2009,Housing Waiting List,,8394,Total Households
E07000095,2017,Housing Waiting List,,1768,Total Households
E07000095,2009,Housing Waiting List,,1784,Total Households
E07000095,2007,Housing Waiting List,,2005,Total Households
E07000095,2012,Housing Waiting List,,3469,Total Households
E07000095,2008,Housing Waiting List,,1358,Total Households
E07000095,2014,Housing Waiting List,,2607,Total Households
E07000095,2006,Housing Waiting List,,2085,Total Households
E07000095,2004,Housing Waiting List,,2487,Total Households
E07000095,2010,Housing Waiting List,,2372,Total Households
E07000095,2002,Housing Waiting List,,1404,Total Households
E07000095,2016,Housing Waiting List,,1887,Total Households
E07000095,2000,Housing Waiting List,,1422,Total Households
E07000095,2011,Housing Waiting List,,3100,Total Households
E07000095,2013,Housing Waiting List,,3614,Total Households
E07000095,2015,Housing Waiting List,,2159,Total Households
E07000095,2003,Housing Waiting List,,2329,Total Households
E07000095,2001,Housing Waiting List,,1382,Total Households
E07000095,2005,Housing Waiting List,,2633,Total Households
E07000041,2014,Housing Waiting List,,4000,Total Households
E07000041,2011,Housing Waiting List,,7791,Total Households
E07000041,2004,Housing Waiting List,,2899,Total Households
E07000041,2016,Housing Waiting List,,5403,Total Households
E07000041,2009,Housing Waiting List,,5560,Total Households
E07000041,2007,Housing Waiting List,,4965,Total Households
E07000041,2013,Housing Waiting List,,4623,Total Households
E07000041,2002,Housing Waiting List,,2286,Total Households
E07000041,2006,Housing Waiting List,,3972,Total Households
E07000041,2005,Housing Waiting List,,2450,Total Households
E07000041,2015,Housing Waiting List,,4688,Total Households
E07000041,2001,Housing Waiting List,,2008,Total Households
E07000041,2008,Housing Waiting List,,5028,Total Households
E07000041,2012,Housing Waiting List,,7240,Total Households
E07000041,2000,Housing Waiting List,,1834,Total Households
E07000041,2003,Housing Waiting List,,2582,Total Households
E07000041,2017,Housing Waiting List,,3195,Total Households
E07000041,2010,Housing Waiting List,,5612,Total Households
E07000042,2005,Housing Waiting List,,1254,Total Households
E07000042,2006,Housing Waiting List,,1332,Total Households
E07000042,2003,Housing Waiting List,,982,Total Households
E07000042,2016,Housing Waiting List,,1811,Total Households
E07000042,2002,Housing Waiting List,,959,Total Households
E07000042,2008,Housing Waiting List,,2739,Total Households
E07000042,2012,Housing Waiting List,,1821,Total Households
E07000042,2015,Housing Waiting List,,2111,Total Households
E07000042,2017,Housing Waiting List,,1741,Total Households
E07000042,2009,Housing Waiting List,,3276,Total Households
E07000042,2000,Housing Waiting List,,1024,Total Households
E07000042,2004,Housing Waiting List,,1217,Total Households
E07000042,2014,Housing Waiting List,,2039,Total Households
E07000042,2001,Housing Waiting List,,964,Total Households
E07000042,2013,Housing Waiting List,,1814,Total Households
E07000042,2007,Housing Waiting List,,1442,Total Households
E07000042,2011,Housing Waiting List,,1968,Total Households
E07000042,2010,Housing Waiting List,,1264,Total Households
E07000190,2015,Housing Waiting List,,2956,Total Households
E07000190,2004,Housing Waiting List,,1848,Total Households
E07000190,2013,Housing Waiting List,,3633,Total Households
E07000190,2005,Housing Waiting List,,2111,Total Households
E07000190,2009,Housing Waiting List,,3477,Total Households
E07000190,2011,Housing Waiting List,,5248,Total Households
E07000190,2017,Housing Waiting List,,2129,Total Households
E07000190,2010,Housing Waiting List,,4898,Total Households
E07000190,2002,Housing Waiting List,,1383,Total Households
E07000190,2012,Housing Waiting List,,3783,Total Households
E07000190,2001,Housing Waiting List,,1368,Total Households
E07000190,2007,Housing Waiting List,,2590,Total Households
E07000190,2008,Housing Waiting List,,3351,Total Households
E07000190,2000,Housing Waiting List,,1776,Total Households
E07000190,2003,Housing Waiting List,,1582,Total Households
E07000190,2016,Housing Waiting List,,1949,Total Households
E07000190,2014,Housing Waiting List,,3310,Total Households
E07000190,2006,Housing Waiting List,,2211,Total Households
E07000043,2017,Housing Waiting List,,3604,Total Households
E07000043,2015,Housing Waiting List,,2565,Total Households
E07000043,2006,Housing Waiting List,,3562,Total Households
E07000043,2011,Housing Waiting List,,3493,Total Households
E07000043,2003,Housing Waiting List,,2186,Total Households
E07000043,2002,Housing Waiting List,,1617,Total Households
E07000043,2008,Housing Waiting List,,2221,Total Households
E07000043,2007,Housing Waiting List,,4340,Total Households
E07000043,2001,Housing Waiting List,,2059,Total Households
E07000043,2016,Housing Waiting List,,3035,Total Households
E07000043,2010,Housing Waiting List,,2774,Total Households
E07000043,2009,Housing Waiting List,,2526,Total Households
E07000043,2000,Housing Waiting List,,1385,Total Households
