time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,N1_Abuse_or_neglect,N2_Childs_disability_or_illness,N3_Parents_disability_or_illness,N4_Family_in_acute_stress,N5_Family_dysfunction,N6_Socially_unacceptable_behaviour,N7_Low_income,N8_Absent_parenting,N9_Cases_other_than_CIN,N0_Not_stated
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Primary need at assessment,2019,1459,194,40,152,134,35,0,c,0,c
2016,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Primary need at assessment,2682,1680,271,30,157,420,29,34,27,20,14
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Primary need at assessment,1628,1019,139,16,65,246,8,c,c,43,81
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Primary need at assessment,3848,2991,279,11,236,233,16,44,33,c,c
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Primary need at assessment,1381,1071,34,31,62,123,12,0,22,26,0
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Primary need at assessment,2490,1944,157,30,88,231,13,c,20,c,c
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Primary need at assessment,1953,1015,196,22,90,557,39,c,12,17,c
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Primary need at assessment,3307,1922,283,45,180,693,20,16,23,125,0
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Primary need at assessment,2522,1627,325,23,85,275,30,7,27,6,117
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Primary need at assessment,5711,1917,282,55,144,239,73,11,95,43,2852
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary need at assessment,2029,1370,199,132,c,216,37,c,11,25,25
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary need at assessment,1120,542,71,33,54,312,20,0,36,29,23
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Primary need at assessment,2481,1583,410,30,271,140,13,c,24,9,c
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Primary need at assessment,2222,1463,186,32,207,254,33,c,11,35,c
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Primary need at assessment,4170,1921,523,c,325,757,83,335,102,84,c
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Primary need at assessment,2243,406,14,17,66,813,84,c,15,15,c
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Primary need at assessment,986,512,181,43,111,54,23,c,10,51,c
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Primary need at assessment,2342,1688,257,217,79,24,21,11,35,10,0
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Primary need at assessment,4874,960,315,190,233,368,43,15,56,62,2632
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Primary need at assessment,2636,1501,197,71,283,377,50,13,45,7,92
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Primary need at assessment,2266,952,356,61,194,216,37,7,55,37,351
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Primary need at assessment,3170,2720,243,18,62,37,9,0,81,0,0
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Primary need at assessment,5519,2166,466,158,135,1800,69,9,275,410,26
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Primary need at assessment,3600,2083,326,25,497,344,23,19,77,53,153
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary need at assessment,4409,1068,181,111,504,1392,192,48,148,160,605
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Primary need at assessment,260,134,23,c,30,40,c,0,12,16,0
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary need at assessment,9092,5504,508,166,887,591,234,c,192,c,917
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary need at assessment,3615,2979,144,25,74,279,31,17,33,33,0
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary need at assessment,3324,1716,607,67,142,459,122,6,25,50,67
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Primary need at assessment,1652,773,152,95,72,238,102,c,c,125,79
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary need at assessment,2356,1463,126,16,235,291,15,40,76,8,86
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Primary need at assessment,1614,1125,170,15,24,253,19,0,8,0,0
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary need at assessment,1284,379,35,118,486,48,58,c,154,c,c
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary need at assessment,5804,1474,665,65,1138,2080,19,7,139,106,111
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary need at assessment,3340,1226,466,396,109,817,173,8,42,7,96
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Primary need at assessment,1261,981,102,28,43,63,28,0,16,0,0
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary need at assessment,2662,1191,151,91,315,677,79,13,28,21,96
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Primary need at assessment,3195,1208,329,37,427,727,163,c,190,c,80
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary need at assessment,2341,1520,149,27,122,283,36,c,31,c,155
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Primary need at assessment,3767,2497,425,161,180,386,35,11,72,0,0
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Primary need at assessment,1301,780,179,17,70,113,52,0,30,6,54
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Primary need at assessment,3016,2170,423,41,133,115,21,17,74,22,0
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Primary need at assessment,1518,869,204,27,123,178,37,c,69,9,c
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Primary need at assessment,6229,3793,1210,48,513,460,36,c,159,0,c
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Primary need at assessment,5589,1852,981,285,688,1687,46,34,12,c,c
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Primary need at assessment,1964,969,353,31,115,354,51,c,46,c,32
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Primary need at assessment,10644,5475,316,237,1041,2559,145,43,132,0,696
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Primary need at assessment,1770,1281,136,26,71,173,24,c,53,c,0
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Primary need at assessment,964,790,95,9,16,19,11,9,c,7,c
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Primary need at assessment,3677,2017,361,78,424,644,74,9,70,0,0
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Primary need at assessment,1834,1027,194,8,86,307,43,c,147,c,12
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Primary need at assessment,839,210,68,53,73,213,30,0,6,0,186
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Primary need at assessment,2347,1396,89,66,373,220,46,7,48,60,42
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Primary need at assessment,2635,1244,344,76,368,481,20,c,28,69,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Primary need at assessment,2999,1097,262,45,237,471,47,6,64,48,722
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Primary need at assessment,8732,1907,996,469,679,4444,86,39,102,0,10
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Primary need at assessment,1302,553,169,41,43,475,13,c,7,c,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Primary need at assessment,9290,1968,1065,108,840,3621,281,7,1395,c,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Primary need at assessment,2618,1767,312,68,141,282,31,6,11,0,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Primary need at assessment,1726,655,333,123,248,217,51,9,90,0,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Primary need at assessment,4636,2129,465,382,518,794,117,30,154,47,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Primary need at assessment,1331,814,114,24,65,219,31,c,62,c,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Primary need at assessment,1869,972,187,80,228,152,29,17,31,34,139
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Primary need at assessment,1601,966,172,81,104,149,43,c,60,25,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Primary need at assessment,3444,2699,195,38,215,233,13,c,48,c,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Primary need at assessment,6227,3617,801,25,494,890,95,c,290,c,11
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Primary need at assessment,1054,377,128,40,151,271,33,c,42,11,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Primary need at assessment,3718,2078,362,276,384,167,77,c,125,c,186
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Primary need at assessment,1013,311,269,42,172,197,6,c,15,c,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Primary need at assessment,563,105,55,18,22,18,c,c,c,c,336
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Primary need at assessment,1081,296,148,33,265,313,18,c,6,c,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Primary need at assessment,1396,213,101,15,82,960,12,c,9,c,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Primary need at assessment,3362,2010,395,66,331,428,33,12,87,0,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Primary need at assessment,2938,1033,502,246,244,398,68,c,c,102,331
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Primary need at assessment,4668,2448,572,168,511,542,31,11,39,275,71
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Primary need at assessment,2609,1388,131,64,288,613,56,c,62,c,6
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Primary need at assessment,3415,2397,96,26,171,599,13,8,104,c,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Primary need at assessment,23,c,c,0,c,0,0,0,0,0,19
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Primary need at assessment,1354,338,289,37,390,259,10,c,30,0,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Primary need at assessment,2108,1403,205,239,16,51,35,57,64,38,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Primary need at assessment,1140,253,108,21,104,578,16,c,13,45,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Primary need at assessment,2903,1845,375,196,233,120,c,c,54,46,18
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Primary need at assessment,1721,544,216,49,261,590,27,0,16,9,9
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Primary need at assessment,1967,896,176,39,168,195,93,c,27,c,353
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Primary need at assessment,1179,517,118,30,47,142,19,c,12,c,288
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Primary need at assessment,2916,1712,431,55,158,500,8,c,45,0,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Primary need at assessment,1727,793,267,121,177,207,34,20,108,0,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Primary need at assessment,43,c,c,c,c,c,c,0,23,c,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Primary need at assessment,2821,1395,182,223,323,282,193,44,97,66,16
